createdat,createdby,modifiedat,modifiedby,codigo,descripcion,tipoorden,claseorden,moneda_code,fechainicio,valorinversion,liberado,division_codigo,centrologistico_codigo,centrocosto_codigo
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601881,FP2024_192  CAJA DE SEG TCJ4942 LOGIST,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601882,FP2024_193  CAJA DE SEG TCI9145 LOGIST,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601883,FP2024_194  CAJA DE SEG CMY-SIGUA LOGIST,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601884,FP2024_195  CAJA DE SEG ZONAL BEL LOGIST,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601885,FP2024_196  CAJA DE SEG DANLI LOGISTICA,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601886,FP2024_197  CAJA DE SEG BACK UP 1  LOGIS,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601887,FP2024_198  CAJA DE SEG BACK UP 2  LOGIS,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601888,FP2024_191  CAJA DE SEG TEA8020 LOGIST,01,Y600,HNL,2024-12-13,11600.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601889,FP2024_199  IMPRESORA EPSON COMPRAS,01,Y600,HNL,2024-12-16,6700.0000,t,9999,6000,1111200007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601890,"FP2024_200  A/C 18,000 BTU PLAN. FINAN.",01,Y600,HNL,2024-12-16,29400.0000,t,9999,6000,1111200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601891,FP2024_201  INSTALACION A/C PLANE FINANC,01,Y600,HNL,2024-12-16,0.0100,f,9999,6000,1111200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601892,FP2024_202  A/C MAT ELECTRICOS PLAN FINA,01,Y600,HNL,2024-12-16,0.0100,f,9999,6000,1111200002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,600983,FP2021_064 CONG. HORI VIDR. WALL VTAS TG,01,Y600,HNL,2021-12-15,20990.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601061,FP2022_020 COMPUTADORA GP,01,Y600,HNL,2022-04-19,29500.0000,t,9999,6000,1111400001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601062,FP2022_021-1 CARROCERIA REFRIG LOG/CADSU,01,Y600,HNL,2022-04-19,25700.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601063,FP2022_023 CONTROL BIOMETRICO RRHH,01,Y600,HNL,2022-04-19,9920.0000,t,9999,6000,1111300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601741,"FP2024_103  MONITOR CURVO 27"" INFORMATIC",01,Y600,HNL,2024-08-14,5200.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601742,FP2024_104 REMACHADORA PRESION MANT AUT,01,Y600,HNL,2024-08-14,5500.0000,t,9999,6000,1113000005
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601024,FP2022_006 COMPU ESCRIT CDTGU,01,Y600,HNL,2022-02-18,21850.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601025,FP2022_007 CONG. HORIZONTAL VTA SPS,01,Y600,HNL,2022-02-18,22900.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601064,FP2022_024 DOS TROCOS D ALUM LOG/CADSUM,01,Y600,HNL,2022-04-21,15000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601065,FP2022_025 DOS CONGELADORES VTASPS/COMER,01,Y600,HNL,2022-04-21,45800.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601026,FP2022_008 PISTOLA DE IMPACTO 1´´/MA,01,Y600,HNL,2022-02-24,17300.0000,t,9999,6000,1113000005
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601028,FP2022_010 ARCHIVO CLINICA MEDICA,01,Y600,HNL,2022-03-04,3257.0000,t,9999,6000,1111300003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601046,FP2022_021 CAMION LOGISTICA,01,Y600,HNL,2022-04-12,760000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601142,FP2022_049 FREEZER GF420 VTD TGU,01,Y600,HNL,2022-07-29,16160.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601143,FP2022_050 COMPUTADORA LAPTOP RRHH,01,Y600,HNL,2022-07-29,29500.0000,t,9999,6000,1111300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602003,FP2025_082Extractores Bodega/ Aves viva,01,Y600,HNL,2025-08-01,14200.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602004,FP2025_083 Escritorio/Silla; Compras,01,Y600,HNL,2025-08-01,10000.0000,t,9999,6000,1111200007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602005,FP2025_084 1USB KIT / Scanner SV Kenedy,01,Y600,HNL,2025-08-01,6700.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602006,FP2025_085 1 USB KIT/ SV Loarque,01,Y600,HNL,2025-08-01,6500.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602007,FP2025_086 Camilla / Clinica Medica,01,Y600,HNL,2025-08-01,5850.0000,t,9999,6000,1111300003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,602008,FP2025_087 Laptop Dell / Compras,01,Y600,HNL,2025-08-01,28900.0000,t,9999,6000,1111200007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601100,FP2022_026 4 MESAS DEGUSTADORAS /PUB,01,Y600,HNL,2022-05-25,20010.0000,t,9999,6000,1112310001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601101,FP2022_027 CONGELADOR DE 2 PUERTAS/SVK,01,Y600,HNL,2022-05-25,22900.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601102,FP2022_028 CONGELADOR DE 2 PUERTAS/SVL,01,Y600,HNL,2022-05-25,22900.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601103,FP2022_029 DOS CONGELADORES /VTD TGU,01,Y600,HNL,2022-05-25,45800.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601104,FP2022_030 CONGELADOR DOS PUERTAS/ VTTGU,01,Y600,HNL,2022-05-25,22900.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601109,FP2022_035 CONGELADOR SV VILLANEVA/COMER,01,Y600,HNL,2022-06-09,22900.0000,t,9999,6000,1112330003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601110,FP2022_036 TRANSFERENCIA  ELECT/ G-PROY,01,Y600,HNL,2022-06-09,4400.0000,t,9999,6000,1111400001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601111,FP2022_037 HIDROLAVADORA /MANT AUTOM,01,Y600,HNL,2022-06-09,8500.0000,t,9999,6000,1113000005
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601112,FP2022_038 HIDROLAVADORA /CUAD-LIMPIEZA,01,Y600,HNL,2022-06-09,2640.0000,t,9999,6000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601113,FP2022_039 TRES TROCOS IND/CDTGU CADSUM,01,Y600,HNL,2022-06-09,24200.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601106,FP2022_032 COMPUTADORA ADMON AV,01,Y600,HNL,2022-05-31,29500.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601107,FP2022_033 CONGELADOR DE 2 PUERTAS/SVSPS,01,Y600,HNL,2022-05-31,22900.0000,t,9999,6000,1112340001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601114,FP2022_040 CONGELADOR GF650 /VTD SPS,01,Y600,HNL,2022-06-16,22900.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601115,FP2022_040_1 CONGELADOR GS360 /VTD SPS,01,Y600,HNL,2022-06-16,22900.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601329,PP2023_007 TRASL. HOLDIN PNTOS DE RED,01,Y600,HNL,2023-03-28,16400.0000,t,9999,6000,1113000007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601331,PP2023_009 FORTIGATE 100 INFORMATICA,01,Y600,HNL,2023-03-30,190500.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601334,FP2023_050 PHMETRO PORTATIL LABMICRO,01,Y600,HNL,2023-04-25,9250.0000,t,9999,6000,1140000003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601336,FP2023_052 SILLA ESCRITORIO CMED,01,Y600,HNL,2023-04-25,6500.0000,t,9999,6000,1111300003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601337,FP2023_053 MICROONDAS PERISUR RRHH,01,Y600,HNL,2023-04-25,5550.0000,t,9999,6000,1111300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601117,FP2022_042 LAMPARA ATRAPA MOSCAS SVK/COM,01,Y600,HNL,2022-07-04,3760.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601118,FP2022_042 LAMPARA ATRAPA MOSCAS SVV/COM,01,Y600,HNL,2022-07-04,3760.0000,t,9999,6000,1112330003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601119,FP2022_044 SILLA EJECUTIVA IT,01,Y600,HNL,2022-07-07,6870.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601120,FP2022_045 LAVADORA NNN20-21 CLP,01,Y600,HNL,2022-07-25,7500.0000,t,9999,6000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601121,FP2022_046 PARLANTES AMP 2000 W PUB/COM,01,Y600,HNL,2022-07-25,14000.0000,t,9999,6000,1112310001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601122,FP2022_046 2 SITEMA DE MICROFONOS PUB,01,Y600,HNL,2022-07-25,1.0000,t,9999,6000,1112310001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601146,FP2022_051 TRANSF ELECT P/CONT_DAF CADSU,01,Y600,HNL,2022-08-12,99500.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601147,FP2022_052 GESTOR DE PRECIOS VTDTGU/COME,01,Y600,HNL,2022-08-18,402600.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601148,FP2022_054 CAMILLAS PRIM AUX APP/SEG IND,01,Y600,HNL,2022-08-23,5200.0000,t,9999,6000,1131800001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601149,FP2022_055 IMPRESORA MATRICIAL BASC,01,Y600,HNL,2022-08-23,11100.0000,t,9999,6000,1140000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601150,FP2022_056 CONG HORIZ VTATGU MIRIAN LUKE,01,Y600,HNL,2022-08-31,22900.0000,t,1000,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601151,FP2022_057 CONG HORIZ VTATGU MIRIAN AMAD,01,Y600,HNL,2022-08-31,22900.0000,t,1000,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601152,FP2022_058 CONG HORIZ VTATGU NORMA FUNES,01,Y600,HNL,2022-08-31,22900.0000,t,1000,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601153, FP2022_059 PROYECTOR P/SALA PERISUR RH,01,Y600,HNL,2022-09-09,14310.0000,t,9999,6000,1111300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601154,FP2022_060 CONGELADOR 25 PIES VTD SPS,01,Y600,HNL,2022-09-16,22895.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601155,FP2022_061 CONGELADOR 25 PIES VTD SPS,01,Y600,HNL,2022-09-16,22895.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601156,FP2022_062 CONGELADOR 25 PIES VTD SPS,01,Y600,HNL,2022-09-16,22895.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601157,FP2022_063 TROCOS ALUMINIO SVLOARQUE,01,Y600,HNL,2022-09-16,7450.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601158,FP2022_064 TROCOS ALUMINIO SVKENNEDY,01,Y600,HNL,2022-09-16,7450.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601159,FP2022_065 BALANZA PLAST 30 X 0.01LB SVK,01,Y600,HNL,2022-09-16,4030.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601160,FP2022_066 BALANZA PLAST 30 X 0.01LB SVl,01,Y600,HNL,2022-09-16,4030.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601161,FP2022_067 COMPUTADORA PORTATIL /SFS,01,Y600,HNL,2022-09-22,29500.0000,t,9999,6000,1111200006
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601165,FP2022_072 LAPTOP CDSPS/CADSUM,01,Y600,HNL,2022-09-27,29500.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601166,FP2022_073 MOTOBOMBAS AV/GE,01,Y600,HNL,2022-09-27,30900.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601167,FP2022_074 2 CONGELADORES VTGU/COMER,01,Y600,HNL,2022-09-27,45800.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601169,FP2022_075 BASCULA 150KG COMER/SVL,01,Y600,HNL,2022-10-17,24600.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601170,"FP2022_076 CONGELADOR 25"" COMER/SVL",01,Y600,HNL,2022-10-17,22900.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601171,FP2022_077 MONITOR DE PC ADMON/GG,01,Y600,HNL,2022-10-17,7900.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601172,"FP2022_078 CONGELADOR 25"" COMER/VTD TGU",01,Y600,HNL,2022-10-17,22900.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601173,FP2022_079 ASADOR DE 30 POLLOS COMER/VTG,01,Y600,HNL,2022-10-17,51474.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601174,FP2022_080 3 MONITORES CADSUM/CDTGU,01,Y600,HNL,2022-10-17,9400.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601175,FP2022_081 COMPUTADORA DE ESCRITORIO SEG,01,Y600,HNL,2022-10-17,39300.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601176,FP2022_082 COMPUTADORA PORTATIL CONTA,01,Y600,HNL,2022-10-17,29500.0000,t,9999,6000,1111200001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601177,FP2022_083 5 CAMARAS DE SEG CADSUM/HOLD,01,Y600,HNL,2022-10-17,26600.0000,t,9999,6000,1113000007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601178,FP2022_084 COMPUTADORA PORTATIL IT,01,Y600,HNL,2022-10-19,29500.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601481,FP2023_162 DISCO EXTERNO 2TB IT,01,Y600,HNL,2023-10-10,11400.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601482,FP2023_163 TROCOS ALUMINIO CDSPS,01,Y600,HNL,2023-10-10,8000.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601483,FP2023_164 BOMBA ALKOTA LOG,01,Y600,HNL,2023-10-10,110000.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601484,FP2023_165 SILLA EJECUTIVA SEG. PATRIMO,01,Y600,HNL,2023-10-10,4600.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601485,FP2023_166 TV SMART 32 PULG SEG PATR,01,Y600,HNL,2023-10-10,6000.0000,t,9999,6000,1111100004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601486,FP2023_167 CONGELADOR VTS TGU,01,Y600,HNL,2023-10-10,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601487,FP2023_168 CONGELADOR SVK,01,Y600,HNL,2023-10-10,21000.0000,t,9999,6000,1112330002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601488,FP2023_169 2 CONG 25 PIES GF650 ERUDINDA,01,Y600,HNL,2023-10-11,41600.0000,t,9999,6000,1112100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601489,FP2023_170 CONGELADOR 2 PTS POLLO SUPREM,01,Y600,HNL,2023-10-11,21000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601490,FP2023_171 COMPRESOR 8.95 ALMACEN Y DES,01,Y600,HNL,2023-10-24,95000.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601491,FP2023_172 CONGELADOR 2 PTS SVL,01,Y600,HNL,2023-10-24,20800.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601493,FP2023_174 MICROCENTRIFUGA LAB MICRO,01,Y600,HNL,2023-10-25,18000.0000,t,9999,6000,1140000003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601494,FP2023_175 INCUBADORA DE MUESTRAS LAB,01,Y600,HNL,2023-10-25,41000.0000,t,9999,6000,1140000003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601495,FP2023_176 SCANNER 2D RUGGER SVL,01,Y600,HNL,2023-10-26,9000.0000,t,9999,6000,1112330001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601201,FP2022_091 PIZARRA CORCHO LOGISTICA,01,Y600,HNL,2022-11-07,2930.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601203,FP2022_093 DELL LATITUD LEGAL,01,Y600,HNL,2022-11-16,29500.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601204,FP2022_094 CONG HORIZ VIDRIO VTAS TGU,01,Y600,HNL,2022-11-16,22900.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601223,FP2022_098 AIRE ACONDICIONADO C.CALIDAD,01,Y600,HNL,2022-12-05,21000.0000,t,9999,6000,1140000005
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601224,FP2022_099 HIDROLAVADORA REPRODU,01,Y600,HNL,2022-12-05,27000.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601225,FP2022_100 LAVADORA REPRODUCTORA,01,Y600,HNL,2022-12-05,17500.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601226,FP2022_101 MOTOBOMBA TAVI,01,Y600,HNL,2022-12-05,31000.0000,t,1000,6000,1123900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601227,FP2022_102 COMP LAPTOP AUDITORIA,01,Y600,HNL,2022-12-12,30000.0000,t,9999,6000,1111100002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601230,FP2022_105 COMPU GERENTE COMERCIAL,01,Y600,HNL,2022-12-16,30000.0000,t,9999,6000,1111100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601231,FP2022_106 IMPRESORA COLOR RRHH,01,Y600,HNL,2022-12-16,19500.0000,t,9999,6000,1111300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601232,FP2022_107 SILLAS SEMI EJEC CD SPS,01,Y600,HNL,2022-12-16,16000.0000,t,9999,6000,1113000001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601233,FP2022_108 FREEZER HOR 25 PIES VTS TGU,01,Y600,HNL,2022-12-16,23000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601234,FP2022_109 IMPRESORA MATRICIAL FACT,01,Y600,HNL,2022-12-16,11000.0000,t,9999,6000,1111200005
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601236,FP2022_111 CONG. HORIZON 25 VTAS TGU,01,Y600,HNL,2022-12-16,23000.0000,t,9999,6000,1112100001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601238,PP2023_007 TRASL. HOLDIN CONSTRUC 1/10,01,Y600,HNL,2023-01-04,433450.0000,t,9999,6000,1113000007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601239,PP2023_007 TRASL. HOLDIN CALLE  2/10,01,Y600,HNL,2023-01-04,100288.4300,t,9999,6000,1113000007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601240,FP2022_112 Bomba de agua (REP),01,Y600,HNL,2022-12-30,19300.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601253,FP2023_005 LAVADORA DE ROPA CUAD LIMP,01,Y600,HNL,2023-01-16,15000.0000,t,9999,6000,1131900001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601256,FP2023_008 4 TROCOS LOG/CADSUM,01,Y600,HNL,2023-01-16,20500.0000,t,9999,6000,1113000004
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601257,FP2023_009 MICROPIPETA LAB/DIST,01,Y600,HNL,2023-01-16,23345.0000,t,9999,6000,1140000003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601261,FP2023_013 IMPRESORA CARNET RRHH,01,Y600,HNL,2023-01-26,27500.0000,t,9999,6000,1111300001
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601262,FP2023_015 Aire Acondicionado IT,01,Y600,HNL,2023-01-31,14200.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601265,FP2023_014 LOCKERS CDTGU/CADSUM,01,Y600,HNL,2023-02-03,11200.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601266,FP2023_017 2 ESCRITORIOS CDTGU/CADSUM,01,Y600,HNL,2023-02-03,7100.0000,t,9999,6000,1113000002
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601267,FP2023_018 AIRE ACONDICIONADO IT/GG,01,Y600,HNL,2023-02-03,14600.0000,t,9999,6000,1111100003
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601268,FP2023_019 BIOFACE P7HOLDING CADSUM,01,Y600,HNL,2023-02-03,16000.0000,t,9999,6000,1113000007
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601747,FP2024_109  DOSI ACIDIF/CLORO GRJS REPRO,01,Y600,HNL,2024-08-22,10900.0000,t,1000,6000,1129900099
2025-08-27 22:33:26.341,DBULNES,2025-08-27 22:33:26.341,DBULNES,601815,FP2024_139  MEDIDOR CAL AGUA ADMON GRJAS,01,Y600,HNL,2024-10-28,7200.0000,t,1000,6000,1129900099
