createdat,createdby,modifiedat,modifiedby,codigo,descripcion,unidad,segmentonivel1_segmento_codigojerarquia,segmentonivel2_codigojerarquia,segmentonivel3_codigojerarquia,grupoproducto_codigo,tipomaterial_codigo,historico
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000595,HULE PARA ACOPLE L-100,UN,"","","",REPUE003,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000596,HULE PARA ACOPLE L-150,UN,"","","",REPUE003,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000597,MOTOR FASCO 1/15 HP 50W CC,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000598,MOTOR MARATHON 3/4HP 3PH 208-230/460V,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000599,CAPACITOR 270X324 M.F,UN,"","","",REPUE002,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000600,CHUMACERA PARED DE 4 GUJEROS DE 1-1/2,UN,"","","",REPUE039,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000669,MOTOR P/BOMBA 143JM 1HP 3PH 3600 RPM,UN,"","","",REPUE048,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000670,POLEA TENSORA DE THERMOKING T-580,UN,"","","",REPUE047,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000671,VENTILADORA PARA THERMOKING SERIE T,UN,"","","",REPUE047,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000672,CONTACTOR LS. # MC-32A 24VAC.,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000673,BOBINA PARKER DE 120V 60HZ,UN,"","","",REPUE048,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000674,FILTRO DIESEL 33349,UN,"","","",REPUE004,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000675,BUJIA DE HALOGENA DEL. XZU710,UN,"","","",REPUE047,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000676,FILTRO SPORLAN 1/2 ROSCA P/CONT.,UN,"","","",REPUE004,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000677,FILTRO SECADOR PARA V300-MAX,UN,"","","",REPUE004,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000646,KIT O-RING BOMBA ACEITE MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000120,BETAMINT,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000121,ABENDAZOL 10%,L,"","","",MEDIC005,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000610,"TRANSDUTOR, 0-300 PSIA",UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000611,THERMISTOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000612,EMPAQUES U-BEND DE COLOR NEGRO,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000613,LIQUID LEVEL SWITCH ONLY,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000614,SIGNAL CONDITIONER BOARD,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000615,HMI OPERATOR INTERFACE PROGRAM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000616,"PLC CONTROLLER, M&A PROGRAMMED",UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000617,LOW PRESSURE TRANSDUCER -1/10 KG,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000618,HIGH PRESS. TRANSDUCER -1/30 KG,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000620,LOW TEMP SENSOR -50/50,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000621,HIGH TEMP SENSOR 0/ 150,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000622,COALESCENT ELEMENT 9.4X18,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000623,ACOPLE FLEXIBLE HYTREL 9H,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000624,MECHANICAL SEAL ASSY,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000131,PXB TROUW POSTURA REPRODUCTORA,LB,"","","",MICRO008,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000132,PXB TROUW LEVANTE REPRODUCTORA,LB,"","","",MICRO008,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000330,TRAJES QUIRURGICOS,UN,"","","",PROTE001,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000133,SURMAX,LB,"","","",MICRO010,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000630,PIN FUSIBLE CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000631,CADENA TORNILLO CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000632,EMPAQUE EJE TORNILLO CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000633,EMPAQUE INTERIOR EJE TORNILLO CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000634,TENSOR DE CADENA SACADOR CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000635,CADENA SACADOR CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000636,EMPAQUE EJE SACADOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000637,EMPAQUE INTERIOR SACADOR CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000638,RETENEDOR DE EJE DE SACADOR CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000639,O-RING DE VALVULA DRENAJE CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000640,SELLO VALVULA DRENAJE CHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000641,O-RING DE TUBERÍA RECHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000642,EMPAQUE INYECTORES RECHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000643,BOBINA SOL 120V RECHILLER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000644,O-RING SELLO ACEITE MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000645,COVERTOR SELLO MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000647,EMPAQUE TAPADERA 12X16X1.25 MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000648,RETENEDOR DE ACEITE MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000649,SELLO EJE BOMBA ACEITE MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000650,TARJETAS RELES CPV MYCOM,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000651,SENSOR DE TEMPERATURA,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000652,SENSOR NIVEL DE ACEITE,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000653,TRANSDUCTOR PRESION 0-200PSI,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000654,TRANSDUCTOR PRESION 0-500PSI,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000655,TRANSMISOR LINEAL CORTO,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000656,VALVULA SOLENOIDE YUKEN 120V,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000657,BOBINA PARA YUKEN 120V,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000658,VALVULA SOLENOIDE DANFOSS 120V,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000659,BOBINA PARA VALVULA DANFOSS 120V,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000660,CALENTADOR ACEITE 500 WATTS 120V,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000661,FILTRO SUPERCOALESCER,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000662,EMPAQUE TAPADERA SEPARADOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000663,CARTUCHO FILTRO DE ACEITE SUPERFILTER II,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000664,KIT SELLO EJE XJF 120,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000665,TARJETA DE COMUNICACIÓN,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000666,FUSIBLES 5AMP,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000667,FLASH CARD QTM-LVLX SOFT VER 7.14,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000668,TARJETA DE ARRANCADOR SUAVE DBS,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000140,ALQUERFEED STAR,LB,"","","",MICRO017,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000121,PARTES DE POLLO EN 2 LIBRAS CONG.,LB,02020,0202001001,020200100100,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000120,PARTES DE 2 LB PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000130,BLOQUEADO,LB,03010,0301001002,030100100200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,19000060,POLLO S/M 3.75-4.00 LB (S/PTO) FRESCO,LB,01010,0101001001,010100100100,BENEF001,GBEN,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000140,BROMHEXOL CARVAL,GLN,"","","",MEDIC020,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000350,IVEGAN PREMIX,KG,"","","",MEDIC005,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000712,RUEDA FIJA,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000713,RUEDA GIRATORIA,UN,"","","",REPUE045,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000141,ANTITERMYL,KG,"","","",MEDIC004,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000150,BAD ODOR BACTERIAL DECOMPOSITIO,L,"","","",MICRO017,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000720,BOMBA DE COMBUSTIBLE 14283,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000721,KIT REPAIR BURNER,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000722,MOTOR ELECTRICO 3202,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000723,NOZZLE BURNER 1.75 90 A,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000724,TERMOSTATO 86 A 320 GRADOS,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000725,TRANSFORMADOR 240 V,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000726,ADAPTADOR BOQUILLA QUEMEDAR,UN,"","","",REPUE019,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000130,MATERIA PRIMA PAVIPOLLO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000727,VALVULA EXPANSION DE 1/2X7X8,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000728,VALVULA SOLENOIDE DE 1/2 SOLDABLE,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000729,RECONST. MECAN COMPRESOR CONTENEDOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000730,SOLENOIDE DE ACELERACION SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000731,SOLENOIDE ON-OFF SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000732,VALVULA DE GAS CALIENTE SEIRE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000733,SENSOR DE PRESION ACEITE SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000734,SENSOR DE RPM SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000735,BANDA 78-1492 P/BOMBA DE AGUA SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000736,RELAY FLOSSER 12V 70A PATA ANCHA,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000737,SENSOR DE RETORNO AIRE SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000738,VENTILADORA 12V CONDESADOR V-300,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000739,SENSOR DE ALTA PRESION SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000740,BOMBA DE COMBUSTIBLE PARA SERIE T,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000741,BOTE SOLVENTE FLUSH,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000742,TECLADO PARA CONTENEDOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000743,MOTOR DE EVAPORADOR DE CONTENEDOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000744,TARJETA MICRO PARA CONTENEDOR,UN,"","","",REPUE044,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000745,BANDA HINO 13AV1250,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000746,BANDA HINO V-22524,UN,"","","",REPUE037,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000361,DESENFORT,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000362,PINARAN ESPUMA,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000363,BETELENE F3,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000364,BETELENE SB,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000365,QUACIDE PQ 60EC,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000366,BETELCLEAN CIP 180,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000367,DEXACIDE B10,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000368,DECTOCIDE SG9,L,"","","",LIMPI004,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000370,REACTIVO R-7 (8 ONZAS),UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000371,REACTIVO R-14 (16 ONZAS),UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000372,REACTIVO R-57 (8 ONZAS),UN,"","","",LABOR002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000190,FYSAL SP,LB,"","","",MICRO018,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000191,PRESAN FY,LB,"","","",MICRO010,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000192,AVIAX PLUS,LB,"","","",MICRO009,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000820,PISTAO SMC 100 LMK 1/2 COMPLETO,UN,"","","",REPUE033,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000821,MANCAL SMC 100 0.5MM,UN,"","","",REPUE033,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000822,CASQUILHO 100 SLE O.5 MM,UN,"","","",REPUE033,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000823,CAMISA SIMPLES 100 S/L SMC/TSMC,UN,"","","",REPUE033,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000898,NIPPLE-GREASE 002653065,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000899,SEAL-NILOS 002232064,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000450,CID 2000,KG,"","","",LIMPI006,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000830,BOARD CPU EPM-15 FLASH OH DIGITAL LC,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000220,CINTA ADHESIVA BLANCA 60 MICRONES,UN,"","","",EMPET001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,11000221,CINTA ADHESIVA 03 COLORES 45 MICRONES,UN,"","","",EMPET001,XEMP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000230,HEPAVEX 200,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000840,CONO DEL TORNILLO DE PRENSA,UN,"","","",REPUE014,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000200,TRIPTOFANO,LB,"","","",MICRO002,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000240,PARAQUAT,L,"","","",MEDIC026,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000241,SELKO ALPHA,KG,"","","",MEDIC027,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000200,BISTEC DE POLLO 2 LIBRAS CONGELADO,LB,03010,0301002002,030100200200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000180,BISTEC DE POLLO PARA CONGELADO,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,21000201,BISTEC DE POLLO 5 LB CONGELADO,LB,03010,0301002002,030100200200,PARTI001,GDES,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000190,MATERIA PRIMA DE HUESO DE PIERNA  M.,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,20000090,CARCASA DE POLLO PM CONGELADO,LB,08110,0811002001,081100200101,SUBPR002,GSUB,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000250,MODERGAN NF,L,"","","",MEDIC013,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,18000260,TINO,L,"","","",INSEC001,GMED,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,13000200,CARCASA PM PARA CONGELAR,LB,"","","",SEMIE001,GSEL,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000460,GAS REFRIGERANTE 507,UN,"","","",SUMIN002,XSUM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,10000210,ARGININA,LB,"","","",MICRO002,XMAP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000850,CONTROL DE CAPACIDAD,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000851,CONTROL DE TEMPERATURA ACEITE Y DESCARGA,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000852,PRESOSTATO DE ACEITE,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,70000853,PRESOSTATO DE ALTA Y BAJA PRESION,UN,"","","",REPUE055,XREP,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000070,BLOQUEADO,LB,22010,2201001001,2201001001,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000071,BLOQUEADO,LB,22010,2201001002,2201001002,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000072,BLOQUEADO,LB,22010,2201001003,2201001003,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000073,BLOQUEADO,LB,22010,2201001003,2201001003,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000074,BLOQUEADO,LB,22010,2201001004,2201001004,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,24000075,TACOS POLLO PIRULON CONG,LB,23010,23010,23010,MERCA004,XCOM,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,80000030,PROSAL,LB,"","","",INSUM001,XINS,t
2025-08-27 22:33:07.746,DBULNES,2025-08-27 22:33:07.746,DBULNES,60000461,GLUTINVEX,L,"","","",DESIF001,XSUM,t
